gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,charges_per_month_ratio,avg_monthly_spend,tenure_group,num_services,has_streaming,has_support,is_month_to_month,auto_payment,risk_score
1,0,0,0,-0.2637016062163992,1,0,0.8297542904324867,0.0214122337866965,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,-0.09486942439211161,0.8965189048915604,3,3,1,0,1,0,0.48755286396973385
1,0,0,0,1.3667408905872107,1,1,0.32421429573891436,1.1080610783873064,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,-0.10703028136757922,0.4093494529835554,6,5,1,1,0,1,-1.2433058694978458
1,0,1,0,1.6113072651077522,1,1,1.732741846743703,2.7827470489544432,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,-0.10803926076729051,1.9196412395409306,6,7,1,1,0,1,-1.3166516428075423
1,0,0,1,-0.3044626686364894,0,1,-0.8049358897773209,-0.5806761957000003,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,-0.09306388230841774,-0.7136716535543101,3,2,1,1,0,1,-0.8707397960769651
1,0,1,1,1.4890240778474815,1,1,1.64626790028296,2.37307544930517,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-0.10734890644117226,1.6504202393440193,6,7,1,1,0,0,-1.0623524564535078
1,0,1,1,0.8368470791260375,1,0,0.16124416587059198,0.6173242661216704,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,-0.10522473928388533,0.2993795800670251,5,4,1,1,0,0,-0.8674405052360444
0,0,0,0,-0.8343564800976626,1,0,1.0193317884425763,-0.5168828365472057,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,-0.069804251936126,0.8732063529834132,1,3,1,0,0,0,-0.08677753395359943
1,0,0,0,-0.2637016062163992,1,1,1.1240983005007839,0.1103964698940177,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,-0.09460390349745075,1.1411860695089013,3,4,1,1,1,0,0.07082705160114644
1,0,0,0,-0.46750691831685043,1,0,-0.10649247605593819,-0.3940387089116896,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,-0.09178938201404559,0.13841554682317667,2,2,1,0,1,0,0.6106417914963872
0,0,0,1,-1.2827281667186554,1,1,0.8147876458527427,-0.9694362792784411,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0.4098857963581921,-0.4730722312058535,1,2,1,0,1,0,1.0547770970049306
1,0,0,0,0.6330417670255862,1,1,1.0160058674248558,0.952283518796354,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,-0.10384403063164885,1.034985899773922,4,4,1,1,1,0,-0.020537925532039383
0,0,1,0,-0.2637016062163992,0,0,-0.9795467432076665,-0.5771247673377596,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,-0.09609082050755159,-0.7491874322691104,3,2,0,1,0,1,-0.8730239205052946
1,0,1,0,1.1221745160666692,1,0,-1.4934015404455407,-0.4537953513546081,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,-0.10687096883078269,-1.2607338613971693,5,0,0,0,0,0,-0.342853261529668
1,0,0,0,-0.5897901055771212,1,0,-1.516682987569587,-0.8626728427986605,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,-0.08451410950033789,-1.365077018357223,2,0,0,0,1,0,0.6883020220595956
0,1,0,0,-0.9158786049378431,0,1,-1.1707872017266165,-0.8802976332423267,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.06141379166484266,-1.0686296562591557,1,1,0,1,1,0,0.37258526774380807
1,0,1,1,-1.1196839170382944,1,1,0.6534804764932807,-0.8086734848435979,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.01659386464608871,0.5405881812093727,1,3,0,1,1,0,0.3322324028433175
0,0,0,1,-1.1604449794583847,1,1,-1.4784348958657971,-0.9714656669140072,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0.011073412577573393,-1.3811089011319324,1,0,0,0,0,0,0.08021734091761287
1,0,1,1,1.3259798281671205,1,0,-1.3337573315949391,-0.2522021600346257,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,-0.10761442733583312,-1.0851528122547451,6,1,0,0,0,1,-0.7179572509820261
1,0,1,1,1.5297851402675717,1,0,-1.3138018054886138,-0.25218010147336944,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,-0.10740201062010442,-1.1450684942732396,6,1,0,0,0,0,-0.46416564783428726
1,0,0,0,-0.5897901055771212,1,1,0.8596875795919747,-0.3041941889153783,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,-0.08515135964752396,0.8170374480628279,2,3,1,0,1,1,0.3253800295583288
1,0,0,1,1.2036966409068497,1,0,-1.4917385799366805,-0.4573467797168488,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,-0.10676476047291836,-1.286361947753063,6,0,0,0,0,0,-0.4273658653778651
0,0,1,1,1.3667408905872107,1,1,-0.16968497539263466,0.7544182243286613,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,-0.10734890644117226,0.017503381700251543,6,2,1,1,0,0,-0.8808914602028747
0,0,1,1,1.3259798281671205,1,1,0.5869620561388632,1.291897127896086,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,-0.10687096883078269,0.6516716067598969,6,6,1,1,0,0,-1.0255526739970857
0,1,0,0,-1.201206041878475,1,1,0.18119969197691702,-0.9049591047267058,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.04261729486328412,-0.008000248773019449,1,0,0,0,1,0,0.8641796030409784
0,0,0,0,0.06238689314432279,1,0,-1.4800978563746574,-0.7118584594903422,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,-0.09922396706454979,-1.3062945399015575,3,0,0,0,1,0,0.5931301708791932
1,0,1,1,-0.6713122304173017,1,1,0.8630135006096954,-0.3725977873707088,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-0.08185890055372926,0.8422397642939595,2,3,1,0,1,0,0.5814557571343973
0,0,0,0,0.8776081415461278,1,1,1.30037211443999,1.4789316687870073,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,-0.1054902601785462,1.4217096289408528,5,5,1,1,0,0,-0.903732704486171
0,1,0,0,0.7145638918657667,1,1,1.3336313246171987,1.2950956192782281,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,-0.10458748913669925,1.4174781289316754,5,5,1,1,1,0,-0.14185031183665878
1,0,1,0,1.570546202687662,1,1,1.3436090876703612,2.208055352547889,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,-0.10761442733583312,1.3806424628301113,6,5,1,1,0,0,-0.9900218495564023
0,0,0,0,-0.9158786049378431,1,1,0.3292031772654958,-0.6560723580735313,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.0656621259794165,0.44464252117155656,1,1,0,0,1,0,0.7502271732276438
0,0,0,0,-1.2827281667186554,1,1,-0.46735490647865263,-0.986443430006935,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.40553125368575393,-1.1043583200363376,1,1,0,1,1,0,0.7073363922956758
1,0,0,0,-0.5897901055771212,1,0,-1.3670165417721478,-0.8215777431784473,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,-0.08562929725791353,-1.2045092788448843,2,1,0,0,0,0,-0.11012636144319138
1,0,0,0,-1.1604449794583847,1,1,-0.11813319961796127,-0.8988268246974952,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0.01473760092389332,-0.30260042356057865,1,2,1,1,1,0,0.39085826317044525
0,0,1,1,1.0406523912264887,1,0,0.36412534795156487,0.9392469090939675,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,-0.10612751032573228,0.5149830209371198,5,5,1,1,0,0,-0.9042402876924667
0,0,1,0,0.9591302663863083,1,1,1.102479813885598,1.3163821308904158,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,-0.10538405182068185,1.0921799281487432,5,4,1,1,0,0,-0.8674405052360444
1,0,0,0,-1.2419671042985652,1,1,0.5121288332401437,-0.9450836276516481,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.17755501352993552,-0.3581699751516905,1,1,1,0,1,0,0.9245820045901404
1,0,1,0,-0.019135231695857704,1,1,0.4672288995009121,0.07111017229680909,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.09816188348590633,0.4932720197290407,3,2,0,0,1,0,0.5215609387915308
1,0,1,1,0.9591302663863083,0,1,-0.42744385426600207,0.26387993911433044,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,-0.1057026768942749,-0.2786164649172292,5,4,1,1,0,0,-0.8676942968391922
1,0,0,0,0.14390901798450328,1,1,0.6617952790375828,0.3367834840659162,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.10049846735892196,0.7636753508108689,3,2,1,0,1,0,0.5197843975694968
0,0,0,0,-1.1604449794583847,1,1,-0.015029648068614022,-0.8972386082870523,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0.019357664490992372,-0.2790193089583505,1,3,1,1,1,0,0.35786535476123943
1,0,0,0,0.8368470791260375,1,0,0.6850767261616291,0.984025788443958,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.10522473928388533,0.8035110587146054,5,2,1,0,1,0,0.3472061074290342
1,0,0,0,-0.9158786049378431,1,1,-0.6336509573646961,-0.8164160398445076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.059608249581148784,-0.6375013782343072,1,0,0,0,1,1,0.5370422265835432
1,0,0,0,-1.1604449794583847,0,0,-1.1425168730759891,-0.9566202551886162,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.020366643890703664,-1.160690982697216,1,1,0,1,1,0,0.4312111280709358
1,0,1,1,-1.2827281667186554,1,0,-1.4950645009544015,-1.0000756208632375,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0.39039656269008466,-1.6103697375424844,1,0,0,0,1,0,1.1134029573320583
0,0,1,0,0.755324954285857,1,0,0.1429516002731273,0.6012435749659346,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.10522473928388533,0.3624066591510918,5,0,0,0,1,0,0.4197905059292877
1,1,0,0,-0.8343564800976626,1,1,1.1507056686425507,-0.47938328241174555,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,-0.07129116894622682,1.087349074810092,1,4,1,0,1,0,0.6372899098268999
0,0,0,0,-1.0789228546182041,0,1,-0.518906682253326,-0.8960915631017323,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,-0.013354509731226163,-0.7403477894480808,1,3,1,1,0,0,-0.4268582821715695
1,0,1,1,1.24445770332694,0,0,-0.8481728630076921,0.04777221448779936,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,-0.10655234375718967,-0.7105962831916028,6,3,0,1,0,0,-0.9166760762467059
0,0,0,0,-1.2827281667186554,1,1,0.19117745503007955,-0.9777082397494985,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4083457751691591,-0.7801179942556998,1,0,0,0,1,0,1.1263463290925928
0,0,1,0,0.6330417670255862,1,1,1.3386202061437797,1.2338610532311471,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,-0.10426886406310623,1.4615911890118716,4,5,1,1,1,1,-0.3108755195330529
0,0,0,0,-1.1196839170382944,1,1,0.5370732408730502,-0.8369746189352423,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-0.005123361996739352,0.19041845483070163,1,1,1,0,1,1,0.5398339342181683
0,0,0,1,0.10314795556441304,1,1,-1.4884126589189595,-0.724520073651374,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,-0.09874602945416025,-1.3499032261416504,3,0,0,0,0,1,-0.421528658505467
1,0,0,0,-1.0789228546182041,1,1,0.6651212000553035,-0.7779017918912644,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.029338867589810212,0.5130998069237477,1,2,1,0,1,0,0.7400755091017343
1,0,0,0,-1.2419671042985652,1,0,-1.5000533824809827,-0.9915168990958502,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0.1450021518445135,-1.5072023611577359,1,0,0,0,1,0,0.937525376350675
0,0,0,0,0.7145638918657667,1,0,-1.5000533824809827,-0.5725145280352236,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,-0.1046936974945636,-1.301093594069844,5,0,0,0,0,0,-0.3413305119107816
0,0,0,0,0.021625830724232544,1,1,0.18452561299463818,0.05264715652540906,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.09975500885387152,0.3815008116692849,3,0,0,0,1,0,0.5928763792760455
1,0,0,0,-0.05989629411594795,1,0,-1.4767719353569364,-0.7271450424408563,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,-0.09826809184377068,-1.282700324680106,3,0,0,0,0,0,-0.1674832637545804
0,0,1,1,-0.9566396673579334,1,0,-1.4800978563746574,-0.9245471071221697,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,-0.05902410361289488,-1.3103655573252477,1,0,0,0,0,0,0.02996660349436046
0,0,1,1,0.8776081415461278,1,1,0.7100211337945356,0.987025752774795,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-0.10517163510495317,0.7577473206122534,5,6,1,1,1,0,-0.1783963026899331
0,0,0,0,0.5515196421854057,1,1,1.0243206699691578,1.0488558999757918,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,-0.10437507242097058,1.3139603109826992,4,4,1,1,0,1,-1.035958129726143
1,0,0,1,0.06238689314432279,1,1,1.2953832329134085,0.5223621599139315,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,-0.09938327960134631,1.3115825485936414,3,5,1,1,0,0,-0.7301392479331177
1,0,1,1,1.570546202687662,1,1,1.0758724457438313,2.039770588724698,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,-0.10777373987262964,1.207128036370188,6,4,1,1,0,0,-0.9537296503062757
0,0,1,1,1.24445770332694,1,0,-0.0432999767192417,0.7620946036458024,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,-0.10687096883078269,0.11799168145380225,6,4,0,1,0,0,-0.9532220670999801
0,0,0,0,0.755324954285857,1,0,-1.3271054895594974,-0.44062639028468475,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,-0.10495921838922447,-1.125017996551734,5,1,0,0,0,0,-0.37762271116090823
0,1,0,0,-0.2637016062163992,1,1,0.8081358038173013,-0.004021287341647973,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.0944976951395864,0.8265877994767303,3,3,1,0,1,0,0.48780665557288155
0,0,1,0,1.2852187657470302,1,1,1.135739024062807,1.803964568896422,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,-0.10703028136757922,1.2763255071085045,6,4,1,1,0,0,-0.9532220670999801
0,1,1,0,-1.2827281667186554,0,1,-1.3320943710860789,-0.9979138818601345,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.3951759387939803,-1.5301284447987913,1,0,0,0,1,0,1.1167022481729787
1,1,1,0,1.1629355784867594,1,1,0.6884026471793497,1.308066053296846,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,-0.10660544793612182,0.8379918885107526,6,3,0,1,0,0,-0.9166760762467059
0,0,0,0,-0.712073292837392,1,1,0.9694429731767633,-0.3446937073816752,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,-0.08212442144839012,1.145365167041185,2,3,1,0,1,1,0.32741036238351073
1,0,0,0,1.2852187657470302,1,1,1.3569127717412448,2.0365941559038117,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,-0.10713648972544355,1.5420158904246928,6,5,1,1,0,1,-1.2433058694978458
0,0,0,0,-0.5897901055771212,1,1,-0.48398451156725697,-0.6059332483382955,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.08605413068937091,-0.36193312802362965,2,1,0,0,1,0,0.6509946563968778
0,0,1,1,0.9998913288063985,1,1,1.002702183353972,1.4333807397930514,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,-0.10612751032573228,1.1897173134222094,5,3,1,0,0,0,-0.4509684844706047
1,0,1,1,-0.7528343552574821,1,1,-0.11480727860024036,-0.6490577355940746,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,-0.07532708654507196,-0.15554597277723903,2,3,1,1,0,0,-0.5557844165706209
1,1,0,0,-0.5897901055771212,1,1,0.5221065962933062,-0.38607556829821826,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.08499204711072746,0.4971072260067085,2,2,0,0,1,1,0.3616722288084554
0,1,1,0,1.6113072651077522,1,0,0.45392521543002845,1.4626965677024786,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.1078268440515618,0.5772109622485555,6,2,0,1,0,0,-0.8813990434091701
1,0,1,0,1.5297851402675717,1,0,1.6446049397740998,2.6282930030388596,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,-0.10787994823049399,1.866760590045434,6,7,1,1,0,1,-1.3163978512043946
0,0,0,0,0.22543114282468377,1,0,-1.4900756194278202,-0.6817264648144372,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,-0.10092330079037932,-1.3135490077965486,4,0,0,0,0,0,-0.2540262004279593
1,0,1,1,1.4482630154273912,1,0,-0.07323326587872948,0.9216221186503012,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,-0.10766753151476528,0.1407703831285936,6,4,0,1,0,1,-1.2075212534540147
1,0,0,0,-0.7935954176775724,1,1,0.5320843593464687,-0.5638455134615555,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.0727249817773955,0.4235013968996979,2,1,1,0,1,0,0.6606387373164919
1,1,1,0,1.3259798281671205,1,1,0.9262059999463921,1.624231411781287,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,-0.10703028136757922,1.0254846756821077,6,4,1,1,0,1,-1.207013670247719
0,0,0,0,-0.1006573565360382,1,0,1.1839648788197594,0.3574082388404193,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,-0.09805567512804199,1.3356320103331085,3,4,1,0,1,0,0.44897654029127754
1,0,1,0,0.755324954285857,1,1,0.34416982184523986,0.7122643137681528,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,-0.10501232256815664,0.5209045008261239,5,4,1,1,0,0,-0.8671867136328966
0,0,0,0,-0.05989629411594795,1,1,0.6617952790375828,0.14410195149341956,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.09805567512804199,0.7385319873662434,3,3,0,1,1,1,-0.1492102683279431
0,0,1,0,-0.9566396673579334,1,0,0.8181135668704638,-0.6324917560907037,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,-0.05966135376008096,0.8577869241574008,1,2,1,0,1,0,0.7182494312310285
0,0,1,1,1.6113072651077522,1,1,0.4871844256072372,1.4889241970360445,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,-0.1078268440515618,0.6038805478327145,6,6,1,1,0,0,-1.026314048806529
1,0,0,0,-0.9158786049378431,1,1,0.2427292308047534,-0.6584546826891958,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.06709593881058516,0.4285615110747593,1,3,1,0,1,1,0.4228360051670605
0,0,0,0,0.18467008040459354,1,1,-1.4983904219721222,-0.7022188682214034,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,-0.1001798422853289,-1.3371956254948942,4,0,0,0,0,0,-0.25351861722166386
0,0,0,0,-1.2419671042985652,1,0,0.3840808740578904,-0.9379145952433984,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0.1354965038156546,-0.1807646647823996,1,4,1,1,1,0,0.40507059294671877
1,0,0,0,0.918369203966218,1,1,1.1989315233995035,1.440549772201301,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,-0.10559646853641055,1.3108652896911568,5,4,1,1,0,0,-0.8676942968391922
1,0,0,1,0.021625830724232544,1,1,1.0126799464071345,0.43604700971860477,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-0.09980811303280371,1.2186402055128036,3,4,1,1,1,0,0.0670201775539305
0,0,1,1,0.5515196421854057,1,0,0.8680023821362769,0.8602110841131713,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,-0.10384403063164885,1.0159900018999048,4,3,1,1,0,0,-0.7456205357251298
0,0,0,1,-1.2827281667186554,1,0,-0.3442958288229803,-0.9848110964739798,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.4062216080118722,-1.0437679561278346,1,2,0,1,1,0,0.6715517762518446
0,1,0,0,-0.5082679807369407,1,1,-0.10815543656479852,-0.4907655000199206,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.0874348393416074,-0.10473522111904895,2,2,1,0,1,0,0.6136872907341601
1,0,1,0,-0.9566396673579334,1,1,0.5004881096781209,-0.6816382305694126,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.05812133257104794,0.49293467878403663,1,2,0,0,1,0,0.7192645976436196
1,1,0,0,-0.019135231695857704,1,1,1.0409502750577622,0.32315129320961355,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.09837430020163503,1.0602700948752002,3,3,1,0,1,1,0.23122334479051757
0,0,1,1,-0.5490290431570309,1,1,-0.507265958691303,-0.5840511555721917,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.08791277695199697,-0.35942435944233686,2,1,0,0,1,0,0.6497256983811392
0,0,1,0,1.5297851402675717,1,0,0.014903641090873524,1.0910098105363002,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,-0.10798615658835833,0.259373564113384,6,4,0,1,0,1,-1.2077750450571623
0,0,0,1,1.1629355784867594,1,1,-1.325442529050637,-0.347826023080049,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,-0.10639303122039315,-1.1447442539474593,6,1,0,0,0,1,-0.7171958761725831
1,0,0,0,-0.2637016062163992,1,0,-0.645291680926719,-0.4648246319826846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.09571909125502638,-0.4404123874817675,3,0,0,0,1,0,0.5956680869106705
1,0,1,0,0.5107585797653155,1,1,1.426757113113383,1.1452959297876928,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,-0.1035254055580558,1.5402571322939436,4,5,1,0,1,0,0.32436486314573765
1,0,1,1,1.2036966409068497,1,1,0.8064728433084405,1.3786093321940232,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,-0.10649923957825749,0.8770841362735572,6,3,1,0,0,1,-0.7897802746728363
1,0,0,0,-1.2827281667186554,1,0,-1.5033793034987035,-1.0001859136695184,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0.3900779376164916,-1.6144636810498159,1,0,0,0,1,0,1.1131491657289105
0,0,0,0,-1.201206041878475,1,0,-0.6685731280507652,-0.9435395283637174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.044157316052317146,-0.724030968205261,1,0,0,0,1,0,0.8651947694535695
0,0,1,1,0.3477143300849545,1,1,1.2222129705235492,0.7251906306642586,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,-0.10156055093756541,1.1287896085687026,4,5,1,1,0,0,-0.8164283930033489
1,0,1,1,1.407501953007301,1,0,1.2737647462982231,2.0332412545928764,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-0.10729580226224009,1.3849034392325417,6,5,1,1,0,0,-0.9897680579532545
1,0,0,0,-1.2827281667186554,1,1,0.6584693580198622,-0.9715097840365194,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.4095671712845991,-0.5500383691436814,1,2,1,0,1,0,1.0545233054017829
0,0,1,0,1.570546202687662,1,0,1.0243206699691578,2.0162341038643827,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,-0.10787994823049399,1.182859139258728,6,4,1,1,0,0,-0.9539834419094233
0,0,1,1,0.18467008040459354,1,0,0.3408439008275187,0.16413112511400654,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,-0.10028605064319325,0.35532577446081165,4,4,1,1,0,0,-0.7791210273406313
1,0,1,0,1.1221745160666692,1,1,-0.1164702391091007,0.6526841398152835,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,-0.10660544793612182,0.08586568796307224,5,3,0,1,0,0,-0.8321634723985089
